ifive2SHD,65
A718,1
CM880,1
MR819C,2
HTC_Desire_600_dual_sim,128
N6866,17
TINJI,11
Android_MediaBox,1
G8850,10
HTC_Evo_3D,2
9800+,1
Ultrapad,1
SX158,2
Lumia_3080Z_END,1
MC-V12,4
ZA-A600,7
DL_DesireZ_v3.4<????>,1
U608,29
MZ70T,3
X11.A31S,1
P88smini(F2V5),52
XK100,1
GT-3,1
MTK6572,5
I9200+,4
TD100_A,1
ELF-II,52
G968A,1
MT92,7
TPad,1
moii_E896,79
S9300_C,3
XPAD_K9A,1
moii_E893,4
Huawei_C8500,1
PAP3540DUO,3
Tablet_7_LC_C,2
Pioneer_E90w,51
Lenovo_A660,313
power_3000,6
CT168+,1
MID7065,1
MT680,43
BZ618,7
Huawei_c8812,1
Huawei_c8813,6
F0-Sutra,1
HP7UL,1
N900S,1
E58H,14
HL_V01,2
EBEN_T6,74
HTC_Z715e,192
P880,3
CTA,4
GT-S7390,4
I_Phone,2
V961,7
V960,34
GT-P1000L,1
G910+,8
I9900F,2
X158,45
V966,34
HTC_x710d,1
kubao-A500,1
HTC_DLX_WL,2
D2-2010,4
I9900S,4
Mobiistar_Touch_Kem_402,2
shw-m440s,2
ZTE_U930,2582
N505,23
L889,7
C8650,302
FDT_969,4
SHV-E120S,5305
Smartphones,13
V818mini,152
T77777,2
CarPad_F8H89,1
V96A,1
201HW,2
IM-850S,1
AOLE,192
SHV-E120K,2213
GT-l9505,2
CUBE_U19GT-W,2
SHV-E120L,4982
bohp-p6,1
AOLE_658,1
Novo7Fire,104
X431-7,1
QRD8230,1
9000H,8
MT6517-HAPPLE,5
GN206,26
GT-P1010,152
GN205,92
GN200,8
VB73G,3
CT704_D?Bok,3
HW-W716,1
558,1
KliTON_I808NOTE,4
IHD989,1
HW-W718,32
U930,36
Android_for_Telechips_M801_Evaluation_Board,3
BF-9200,1
A820T?6H,2
vivo_Xplay_-?>_bbs.cn314.com,1
Streak_3G_version,1
iTouch-HD470,5
V210,2
j?,1
P76h?8(K8V1),23
Nexus_4_-_4.1.1_-_API_16_-_768x1280,1
Lenovo_B8000-H,12
V02,130
FB07-EL15,2
QXH_589,1
T9998,14
Xperia_S_-_4.1.1_-_API_16_-_720x1280,1
Orange_San_Francisco,1
GT-I9300,53013
MOTWX435KT,2
PX92,1
GT-I9305,3900
Xperia_Arc,1
GT-I9308,4437
G41MT-D3,1
SAMSUNG_SGH-I777,5
SPEED_MB-R3,1
SGH-I777,22
HW-W718+,1
ZTE-U_X850,4
THK98,1
Lenovo_S898t,88
HTC_t528d,1
7AG-A10,1
?[_??,1
alien_jolla_bionic,2
HTC_One_S_Z560e,1
N80RK,136
w2_v2.0,1
HUAWEI_C8860E,45
M808_P3520,123
gaoke,4
Peak7,1
Dream_X,2
TM801,1
L2132-10_,1
SCH-I939D,724
--Error_data--,1
JY-G2F,1
VB737,1
VB736,2
VB735,1
MOFUT_F88,7
TY006,1
T-Mobile_myTouch_3G,2
HTC_T9899+_For_AT&T,2
taidakaixin,5
14?:H,1
HTC_EVO_4G++_For_Sprint,4
A85-2cpu,10
NOAIN_A906S,14
HUAWEI_G510-0010,793
i-mobile_IQ_3,3
i-mobile_IQ_2,2
i-mobile_IQ_5,3
UM-A71-COB,3
i-mobile_IQ_6,11
i-mobile_IQ_9,3
xiaomi?6H,1
MID-KB901,3
ASK_SP583_HD,25
MA70_MID,1
SAST_i5,1
Vodafone_858,2
C5215,1
MT_A6600,23
Nexus_S_-_4.2.2_-_1,1
Mi320,1
06_v89_hjy1,9
mytel-U22T,4
6577,4
HV-T925,1
DAXIAN9300,2
JCB-A702,1
SPC_P5,1
XT319,42
SH-13C,1
NEC-101S,1
Blade2,1
lenovo_S6000,2
VIKO_V666,6
XT317,1
XT316,53
ZL108Q,13
Telpad_Dual_S,2
Andi4.5h,2
V7,11
sins_A66,1
Chenovo_M2+,2
Galaxy_SIII_9300,1
N888,2
TETC-G20,11
VOKEY-V-P1,1
N880,9
S11.A31S,2
MITO_A355,1
ZET_U807,1
G919,8
DG75_IVIO,1
P6-C00,4
i-mobile_IQ_X,6
eagle_ds,1
JXD-S6600b,11
SH630E,24
06_v89_jbla768_asx,5
T9588,4
V100M,3
USmart_CL600,15
K-Touch_u86,5
MID0714,1
SGT-A22,1
Wildfire,2
GT-S5670,172
GT_N7100,2
intki_F007,3
SANSUI_QXL350,2
Sapphire/Dream,1
My_Phone,1
DESAY_TS1218,7
K-Touch_S5_hh,1
w>8730,1
BIRD_I720_WIFI_3000,9
XC2,4
MOLOO_S6,2
MOLOO_S1,7
EVERPAD_SC-710,1
ketai,4
MyPhone_Agua_Vortex,2
X920S,1
MOLOO_S8,12
MOLOO_S9,21
custom_version,2
A703A,7
A703B,2
CX300,12
Q616J,1
V16A,3
ASUS_Transformer_Prime_TF201,2
eye1828,3
AUX_V920P,41
ang?,1
IM-805S,1
?f,1
X8.EVDO,1
BAIDU_100B,14
CLS_H9,11
KB8268,12
P500,6
AN-STB292,1
s2s,1
MA119,2
MOGU_M3A,4
Q12A,34
ZTE_U930_dalvik.vm.dexopt-flags=m=y,1
DOOV_D708,3
gemei_G6T,7
apkhot-xpad,1
W22PRO_3G,1
G8802S,7
RMP-391,1
U600+,7
Titanium,1
Vilovo_v666,3
N-03E,2
GT10A,3
K-Touch_Kiss,31
Lenovo_S720i,216
MBX_DVBT_reference_board_(m1ref),2
N-920O,2
AX105,2
KM-S330,669
OMS1_6,3
P98(F2K9),43
Newish_G919,2
H7538,2
	_T81,15
HS-E956Q,200
I9100F,3
imatch_i21+,1
xindiheng_p120,1
GT-S6010,2
GT-S6012,2
GT-I939,1
SGPT13,18
SGPT12,83
SPH-D710,381
U817,1
Hilive_hi4,1
TPC97101,1
N90_DUAL_CORE_FHD,34
MID9760,1
i9300_Q3,4
BLU_Quattro_4.5,1
Q8E,21
HTC_Sensation_Z715e,19
SAMSUNG_Southern_Asia_Tab81,1
KUXIAN_K8,6
I57A,1
LG-P940,168
01v21_v89_gq3008s,2
Q360,1
9400,1
K-Touch,1
L338,19
SCH-i9152,1
N9-00A,2
Motorola-XT500,6
QM734-8G,2
L339,12
n920,10
Xperia_Acro_S,10
Milestone_Xt720,1
Q73_TV,1
Q8+,8
HISIKI_G2,3
GSmart_G1342,1
mingren_A2,1
Q80,1
NEWPAD,9
E111,12
PC36100,341
T®ÆS898t,1
Q88,19
Q89,6
HTC_608T,2
AUX_V950,10
i-mobile_IQ_2A,2
V97_HD,1
N101_Dual_Core,3
T71hk,10
GT-P5100,2194
Q75S,2
callbar_T61,4
A7GOCLEVER,2
WizTab_WT_7.03,3
M2A,3
??_Z1,1
Q3M752HC,1
Hualu_S9100D,1
ALCATEL_one_touch_903,1
HAWEI_G510-0010,2
HTC_608t,278
i4S,1
genymotion_vbox86p_4.2.2_130923_154637,1
MIDM-TB731,1
Q1,70
E18,4
Q3,133
Q2,14
Q5,85
LG-240L,1
N710,269
N711,3
Q9,52
Q8,88
E12,12
E15,4
N718,3
N719,2
P7800,1
HTC_Desire_200,67
HTC_One,3361
IM-A850SLK,15
MIUI_5,1
VEOLO2,2
KPT_A58T,11
PTM712MC,1
EMP202A,1
HTC_Wildfire_S_A515c,17
I_500,2
HTC_Rezound_LTE,13
F918,2
Android_Tablet_PC,1
Newish_T600,6
CZ531,5
T-smart_D98X,12
TCL_W969,8
GB950,4
T610,12
zte_v889m,4
M601,300
AMOI_n828,1
YX-YUSUN_E96,31
ZTE_Q501U,1
ZF1000,22
e2001_v89_jbl1a668_fwvga,3
LG-V510,2
W1011A,1
SONY_SGP310,1
T61S,3
LD888,2
Vision,2
daxian,1
S02A-U1,8
LG-F120L,508
LG-F120K,1070
8190Q,673
SAMSEE_S558,2
V288+,1
GOB_i5_,6
SOU300_CF01,1
I910,1
ASK_768SP_HD,2
WINDS_NOTE,12
PELL_i9300,4
novo7_Aurora,35
GT-I8530,374
LG-F120S,649
LG-E400,81
YP-1,1
LG-D805,2
Ramos_W41,6
LG-D802,1839
LG-D801,9
LG-D800,6
XT910MAXX,1
i307,1
KUPU_F1A,2
Lenovo_a830,21
8150,287
510i-M900-M910-M920-M930,1
F23,1
Changhong_A9800,7
H222,3
F20,2
PAD,1
UNI,1
Seals_TS3,1
Q9001,1
Rave_S89,1
LingwinT805,18
S7_Slim,3
SM-N9002,1230
SM-N9000,6
SM-N9006,3083
SM-N9005,9168
SM-N9008,1595
SM-N9009,1275
A85-2CPU,1
AMOI-A862W,5
Uniscope_Q89,8
Galaxy_X,1
A31s-Tablet,1
MID7042,1
PLT7035D,1
A5200,2
SM-N900S,899
SM-N900P,9
SM-N900V,51
BRS-BROR_S9,2
SM-N900T,77
Saihon_I60,1
TX82,1
2386,1
AR10e,1
TX85,9
HTC_HD_Mini,1
Multilaser-D7,1
HTC_glacier,1
SH930W,101
KAVA_V300,4
SM-N900D,20
9989,27
SM-N900K,478
ANDROID,21
KBC-60,2
KBC-66,12
SM-N900L,640
HMIA3,23
F2C,1
HTC_inspire_4G_For_at&t,1
TCL_J320C,24
Galaxy_Nexus,56058
Wishway_S100,3
I_888,1
MP1043,1
JLT-A10+,5
Galaxy_Nexus_-_4.1.1_-_with_Google_Apps_-_API_16_-_720x1280,2
LG-p990,1
MoviMax_P15,1
HTC_Glacier,135
ZY_C,4
truly_N703,1
GT-N900,2
HUAWEI_U9510E,108
Vogo_S900i,3
p800_l9_wifi,1
ZTE_Kis_Lite,1
novo7Legend,26
myTAB_8_MINI_Dual_Core,1
CUBE_U11GT,8
EF88,6
GT-S7270L,8
w>,1
M865C,1
w9,2
R823T???ZH	,1
U19GT-W,35
BAOFA_M2,50
BAOFA_M1,1
D118,35
e1109l_hl1ctp_ralsps_6622,1
v967s,1
M728,1
TM-MID720,2
I5015C,9
YK810,18
SHW-M220L,59
NEO-G4,2
SHW-M340L,107
N70DC-S,103
N70DC-T,62
SHW-M340K,359
P11-2,1
PD800,2
LG-F320L,1351
SHW-M340D,1
X3M_SP2,2
LG-F320K,874
mini_pad,4
AT390,1
Genio,13
RAPAX_SE_070-0508,1
LG-F320S,1078
GTI9100,1
SAMSUNG-T1081,1
vivo_S3,118
CUBOT_GT99,2
FS-M787S,1
SHW-M340S,1726
HS-EG970,300
Ideos_S7,2
S2-708,1
SOWA_F5,1
BFB_4SP,1
HUAWEI_G510-0200,32
nuvi_3590,2
lingwin_U820S,13
01_v89_gq2008s,1
coc,2
ZTE-C_N760,103
vivo_E1t,95
HS_U970,1
ZP600,2
K-Touch_S787,19
LF706,1
ZTE_V818,185
PLAYTAB,2
A2000,5
Nexus_7_2013,18
ZTE_U880F,91
MIn_M8,3
JXD_S5100,12
UNISCOPE,1
TB307S-JB,1
XP258,3
A670,26
e1101_v73_jhgg1ctp_j108,1
GIPO-T100F,22
GSUN_500-A,1
MID-X8,1
Goly_K555,1
GT-S5280,3
Doeasy_E910,37
ChanghongP08,4
BIRD_S6,8
ZTE_U807_KE752956751,1
SK-S170,1
D000-000018-001,5
CTAB0713BF,1
iphone8C,1
HTC_Desire_SV,8
e1921_v77_mt6628_hjy,26
Icoo_Fatty2,3
HTC_A9199_Pro,1
IPRO_i5S,3
AOLE-858-4,2
Galaxy_NoteII,1
Nokia920,1
sm-p600,1
ME172V,555
SKY-A830,2
hTC_One_S,1
XT890,57
XT897,7
XT894,3
LEISA_A6SP,4
lephone_2908,1
WX04K,2
V819mini,236
DATANG_S22A,1
Pocket_EBS,10
Scroll_Extreme,3
HUAWEI_Y320-U151,1
ET1,4
G117,3
US920_G,2
G115,10
LIFETAB_E10316,3
G118,2
TLT-S12,1
W910,1
LenovoA670t,1
F7HD,4
52027,1
iphone5c,1
MID7002,1
IM-A710K,163
SAGA_A718,43
3GNET_T5,2
SHW-i9000,8
ALCATEL_ONE_TOUCH_5020X,1
KPT_K8,1
NVIDIA_SHIELD,1
Huawei_G610-U00,9
A1581,2
HUAWEI_P2-6011,1
IdeaTab_A3000-H,12
FLY-N5,1
GFIVE_A_68,2
A86-2cpu,4
FLY-N9,14
ALCATEL_ONE_TOUCH_5020D,15
06v20_v89_jbla798_hd_0x0210,10
ALCATEL_ONE_TOUCH_5020A,2
X82,1
FIH-F0X,3
S900,80
LG-E988,1313
mk808,2
V987,36
MZ92,3
V985,79
LG-E986,2
V983,33
LG-E980,26
V981,59
V980,102
HD470,71
?SAMSUNG_S4?_eVIPj(e,1
intki-E87,26
V18S,5
GT-S5670L,3
MOTIN_A9,2
X8+,27
MOTIN_A5,1
psp3000,1
Xperia_Miro,4
ZTE_U880f,1
MT15a,19
HD-89,55
FDT_E8+,10
NU-3,1
Nexus_7_-_4.1.1_-_API_16_-_1280x800,7
MT15i,735
K-touch_w650,1
Byond_B67,1
Haier_HW-N86W,12
V182,296
EPHONE_A10,13
M8_Pro,2
Spice_Mi-505,1
LS900,18
DC802,1
MD_LIFETAB_P9516,2
CHUWI_V3,2
Orange_Infinity_8008X,1
EPHONE_A18,42
X8L,3
Handheld_Cultrue_X1,1
Mini,1
T9600,26
EBM7000HC,1
SOP-G998-2,1
1973,1
HYUNDAI_H12_Endurance,1
TE800,12
N7077,13
insys15q2,1
TCL_J726T,9
K-Touch_E780,65
E566,2
CRAVE_A6C,4
DOEASY_E800,33
SM9119,1
Tablet-PC-P2S,1
inote-766,5
VGTE-CO669,3
°„MID,1
EBEST_F5,40
EBEST_F6,11
Alpha_GT,1
	MID,1
G5-2,1
HUAWEI_y300c,1
SCH-W999,209
HUAWEI_Y210S,59
Lenovo_k860i,1
ThL_A2,9
HS-T818,241
V66,3
V65,14
EZ399,1
V63,12
N380,36
V61,15
V60,7
ISW11SC,17
callbar_T5,35
callbar_T6,40
Coolpad7296,1
ipone5s,1
HTC_T9299+,1
SHW-M11OS,2
E300,4
T65_2G,1
Pandora_Young,7
NOTE_CREATIVE,4
K860,3
VINUS_V8,1
N80,11
N83,10
708QA,1
SGH-I527M,2
VINUS_V6,8
K868,1
N88,11
Subor_P9,5
LD818,2
S4,68
SHMA_A60,2
TIMMY_E128,1
COLMEI_E8C,1
KliTON_P188HY,19
mygica_TV_MX_box,6
MOTIN_A3s,1
I9400,4
HTC_801e,614
METAPAD-C2,1
e1901_v77_jdt1_9p017_fwvga,2
leepoo_i600,2
Samsung_Galaxy_Sb/GTi9305°¿,1
Lenovo_S10,3
T15A,1
NOAIN_A900S,21
MOFUT_F68,15
T-smart_G28,62
I5200,4
HTC_801s,30
X10_TripNMiUI-1.8.26,3
SC5078,1
MH105,7
SHV-E270L,722
SHV-E270K,2563
ETL-T723G,1
XD_7S-II,1
M903,3
M900,11
M7200,1
RSD-I9300,3
AT300,14
FCT,1
SHV-E270S,998
Skyworth_P818,1
iDnD7,2
X528A,1
PZ283,11
Micromax_A115,1
P7002,1
SCH-I339,28
6515,5
Z15A,6
Arc,5
O+_8.16_Android,1
T9555-1,6
sanchin_T300,3
Streak_7,1
SGH-I717,1
JC-F-0211,1
J5830,4
Sony_Tablet_P,49
MT716,1
CHENGHONG_A8+,1
N800i,1
GT-N5120,1032
LG-F12OS,1
LG-E615,22
P700I,3
T9108,291
LG-E610,18
LG-E612,130
Coolpad_8736,4
c8650+,1
Z6_TL,9
CHER_A50,6
:1??,1
Bilkan_U8,3
HUAWEI_Y_220T,1041
So-01D,1
EX7201,9
HUAWEI_G520-^O^,1
F12_A,12
P700i,1
PadFone,349
	PCBA_T11,1
W820,4
TR718D,9
AOCOS_PX72,2
2088C,1
HUAWEI_U8681,1
i9900B,6
G8800A,2
LA3S,10
Domod_G20,3
JSA_MID,3
i9900D,7
FLY-S3,2
FLY-S1,1
RTC-700A,3
N7100+,8
SM-P600,310
SM-P601,104
SM-P605,228
Q101,143
NM_V9,1
ZTE_u819,1
SKY-100,4
LenovoT®Æ-A2109,1
6110,1
MongMi,1
WitCool,4
A865W,2
Galaxy_Note_DK9500_B,8
SM-n900s,1
L25,17
BigBig,2
CTA-E07-11Z,1
L29,1
IUSAI_i701,8
V-spring_3G,1
Blast,1
AUX_W1,3
mini_SMARTLET,1
MOFUT_T2,14
MOFUT_T5,15
MOFUT_T9,2
C6802,1564
MOCO2,1
C6806,4
GT-N9002,1
GQ_520,1
TY6699,2
Sunup_HX838,8
HIKe_838,4
Spice_Mi280,1
simdo_D920,10
Royalstar-V88,2
YUYI-D700,1
N7108,1
Porsche_Design_P9981,1
01v21_v89_gq2008s,12
DOOV_D720,3
Pioneer_E81c,10
itouch_I8500,13
HTC_Sensation_G14	,1
YQ7,5
AP8998,1
Softwinner,109
Desire_HD,3343
ChanghongV7,2
TCL-D768,9
GN705W,80
YEPEN,6
GN705T,202
G520,32
?5A80s,1
GT-I959,4
U8800+,24
YUANDIAN,27
NOTE_BRAVO_??,2
HTC_Incredible_S_Knowing_Formulation,1
K-Touch_C960t,78
ZP900S,51
A888,5
N90_DUAL_CORE2,28
PAP4055DUO,2
HYUNDAI_H11,16
M35t,23
AT9C-A10WA,1
LG-P925,7
vivo_S6T,134
A880,11
GETEK-X5,19
Lenovo_B8000-F,65
Newpad,266
HIMEDIA_HD600AIIemmc,1
M35h,213
HTC_Panache,7
M35c,256
BJW908HCZ,1
ZP900H,30
HTC_EVO4G,34
BestsonnyT965,1
TA8CP21,1
i-mobile_i-note_2,2
Andi4.7G_COBALT,1
ZTE_U879,119
CT99,4
N66,8
i-mupad_i3,1
CT96,3
SA_i920?8,1
aigo-P728,3
momo_mini_P707,11
VLAND_EX450,2
A088,11
Plum-S4,5
GC0898,51
GT-B9388,96
M356,510
M355,432
M353,3222
HTC_MyTouch_4g,3
OS988,35
7A-713,2
P780,2
01_v89_jdt1fwvga,1
S4+_6572,2
MID-9108,1
ZXY-ZTE_N8010,7
ChanghongC770,5
FB10-01v2,1
MEDIACOM,1
I358,1
GOWAY9220,11
G18,8
LG-LS696,1
MOFOTO-T6260,11
ViewPad97a_Pro,8
OKA18T,8
MinixHFW_2.2.4,1
70697,1
I9100S03(MT6589/48),7
M9100,1
ZTEU795,1
A330,27
97F,4
ZTEU790,1
e1809l_v75_jbl,3
KN_D1,3
Streak_10_Pro_II,2
HT802t,1
W63,1
F938,2
W66,7
CK888Q,48
MOMO8_Star,4
704T,1
Fusion_Storm,1
G703,1
G700,2
TKSP12M4XS,2
F816,2
AT10-A,2
AMOI_A726T,6
G708,1
EBEST_T7,29
HTCSensation,59
vollo_Vx96,26
Journey_JN101,1
vollo_Vx90,1
C960,1
I9128V,1
ADLOVE-X7,3
Jeed-E880+,9
vollo_Vx98,8
vollo_Vx99,11
SP-688,1
S8210,1
7040,1
HTC_PO68,1
GSUN_588,2
HYUNDAI_H6_B,5
ASUS_A80,28
Moii_E801,164
W9100B,8
Amoi_V2,1
?,1
Lenovo_A678t,65
RSD-L301,4
T9220,10
GT-I9000\u529b\:,1
Lenovo_A369,156
Htc_Incredible_S_With_Beats_Audio,1
HYUNDAI_i816,2
LG-LU6200L,1
?,1
Lenovo_A360,61
NF118E,3
Lenovo_K900,897
MZT003,9
MZT002,8
Cherry_6577,9
OPSSON_iMO920,1
T928+,5
S5299,1
LG-E425,1
Xoom,105
Z400,4
Samsung_Galaxy_S_III,1
H206,5
TCC8920_STB_EV_V8,1
HTC_7060,61
H200,22
mt6577v2_phone,1
PXX-i700v,5
Neken_N6,3
N5PRO2FS,3
ZP100,35
Z998,2
T890,1
M2S,4
e1815_yd1,2
HAIFAN_T61A,1
ou701,5
1018,4
Nexus4,1
Nexus7,3
ALCATEL_one_touch_979,3
ICH-9300,1
35Phone_V6,1
C2268,1
CROSS_A28,1
HS-E920,140
HS-E926,199
Malata_Z500,1
ING600,4
101F,2
Diamond_Lite,1
M20,16
MOMO9P,6
aimodeng,2
Lumia_1020,1
I9220+,2
SGH-S730M,2
UMI_X1S,4
M2+,5
101T,1
M531,2
ZET_U795,1
U30GT_2,222
HONGYUDA,30
OKT,1
MiTV,16
Coolpad7728,65
URBANO_PROGRESSO,1
e1809c_v75_gq1008_9p017_6628,16
PHONEBABY<V>,6
Bil_Pad_1,1
I9000T(2*Quad_Core),9
YUSUN_W90,11
YUSUN_W91,9
TechTAB,1
U9200E,82
HW-N6W,3
AndroidMT6589/48	,1
V5G,1
Lenovo_A378t,32
Philips_W536,7
TCL_P600,36
TCL_P606,31
lg-f320s,1
HD-8,1
HD-7,24
SM-G3518,1
HD-2,5
HD-1,4
LG-SU880,532
C2000?H,1
K-touch_W710,1
Minte_E70,8
747,3
UBMID9,35
T33333,4
Tiger,8
MID-Serials,2
HYUNDAI_H9,3
HYUNDAI_H8,9
HTC_EVO_4G+,2
skf605ctp,26
S899t,1
HYUNDAI_Q5X,2
LTSF-T6810BL,6
HYUNDAI_H6,26
ZTE_V965,102
x1010,1
JL902,1
VEGA_IIIa_DM-993a,1
ZOYE_V16,4
W360,8
OPPO_A800,1
M003-1,10
HTC_EVO_4GS,1
SMB-C7011-2,2
Coobe_X903,9
EXNote_IV,4
LENOVO,9
Benten_BT850,14
WM-8880-MID,25
X1000,2
HTC_The_New_One,1
eidolon15_nand_gb2,168
G9C_JXWY,5
DFP8001,2
Lenovo_S890,1471
HS-EG950,167
Oppo_r813t,1
lenovo_!3,1
A9900,2
SBY,10
IMO_S79,1
NEX-703,1
HS-EG958,68
UBFP1,1
LG_Optimus_Black,2
ZTE-C_N700,15
IM-A760S/A770K,6
Starmobile_KNIGHT,1
T588,6
TD500,38
T910_003,3
TD505,62
TD506,40
A107,1
iPhone6,1
?v,1
W17pro,13
iPhone5,6173
?s,4
T-970,4
MIUI_V5,1
FLYPHONE_S4-NOTE,16
A105,3
Best_sonny_T868,5
Zopo_zp900,1
M910A,64
EX405,49
i888,5
I9220M,1
Trio_Stealth_10,2
K-Touch_W98,1
T910_005,1
Lenx_10?,4
GX901B,3
GX901A,3
A9_Win,2
HTC_Incredible_E_S715e,4
mb10,1
Konka_E900,2
918,3
Primo-X2,1
HTC_S520e,1
HOT_S9,2
D502-XH816II,3
ZJH006,3
EHT100005,1
??,4
GT-S5670B,2
RKM_MK802IV,5
K8M,3
H-91,2
p10t,1
Kanged_from_,1
HE-E617,3
A10À´∫À,1
SGP341,35
SIV_9500,5
V249,1
FREESOFT21,3
I66C,1
M006-Q,7
LA3-W,26
Mytel,539
V800a,2
T9300i,22
DESAY_TS1008,2
ZL101I,2
gs701b,7
T9300S,2
W30(QuadCore),57
PLT9045K,1
NOTE_WISE,1
Acer_Ak330s,1
T9300A,1
GT-N7000(001),1
V800M,1
Lenovo_2309,1
vtel_i9,10
Europe-4G-4s,2
F500S,1
Mobia_J,14
SAGETEL_G200,3
EBEST_Z58T,18
GTi9300,2
GT-B5510,5
GT-B5512,1
FDA8003,1
Coolpad_9970,42
T2888-B,1
M801_001,1
INPHIC_I6,2
DEXT,2
®¥?K:,1
Huawei_U8818,5
PARA7_Popular¡˜––,1
HTC_One_3G_(CDMA/GSM),8
sp0735,1
U9200_124_by_jiyi,1
streak7,1
SHV-E470S,2
T7-QC,1
iTouch-HD88,84
W58SX,14
e2001_v89_jbl1a698_noswap,1
LUNIX,1
N828_R&A-7YU_20130409_http_//rom.7zi.cn,4
WX10K,1
MPX70,1
vtel_T50,1
Showapk_Os_V970,1
CB-P300,4
gemei_G9TM,8
i9000,7
R1,5
MY-E999,2
Xplorer_W12,1
M7touch,16
K210v,8
R8,6
HBD-761J,1
HBD-761I,2
DZHPAD_2008-8.0Az,2
MX58_Pro,9
RSD-V88,5
SCH-S720C,8
WEIVI_A11,1
u8800pro,19
UMO_T66,10
Coolpad_8730,2
CR666,1
HBD-761Y,1
LM-X1+,8
Polaris,1
zeusrow,1
t9199p,1
Windows7,1
OPAD_A7HD2,6
U20GT_S,12
BOWAY_E6,9
Tab700M,1
HGL_BZ518,1
m7880,3
S8022,3
SHP-SH630E,24
e1901_v77_gq3002gn,1
Ray,1
v05,1
I897,31
iocean_x7,7
GT-I8160,2060
N9500,37
HTC_one_X,2
N9502,1
HZTD06,1
HI5X,1
ASK_SP553_HD,33
KPT_A88,46
XPAD_K9C,2
Lenovo_A820e,388
619,1
SCH-i579,29
HS-T830,75
SHW-E250S,1
Amaze_4G,2
KPT_A81,8
Lenovo_S560,223
I04S,1586
U8110,5
Lenovo_A820T,27
SHW-I9000,14
L260,1
W10_V2.0,6
Engage7TV,1
SPH_L710,1
MJ905,2
OPSSON_IVO6622,102
SamsungP3100,1
Royalstar_109,13
DOEASY-i5,7
Prince-I688,1
X610,3
EX3,3
zhongkenuo,2
ZTE-U_V856,4
OZZO-128A,3
T1888(MT6517/2CPU),3
Newman_NM860,1
ZTE-U_X876,4
HUAWEI_C8813Q,4443
MX_X3,16
TCL_J720,16
S9081,1
S9082,1
KUPU_F1,9
A850,5
HUAWEI_C8813D,608
DK35A++,5
Gigabyte_TB100,1
IPhone5S,2
N100,40
KUPU_F9,12
GT-S6818,264
HIMEDIA_Q16emmc,2
V633,1
SOP-G918,7
LG-P698,15
Mlais_mx86,2
AMOI_N828T,1
SHMA-S2000,10
HTC_PG09410,24
LG-P693,6
NOAIN_A902S,2
SBM107SH,2
ANTEPRIAM,1
e1109l_jyuany2_6622,1
WPF-W9,19
HUAWEI_C8813d,6
shiyu,12
GT540,12
GT-P7511,2
GT-P7510,1154
T8288,9
T8530,23
GT-samsung,1
Mi363,54
Tudou91_D1,1
N920E2,2
P78À´∫À(G1M5),1
OKU2,6
NV766,1
X7S,2
L698,4
SOAYE-W9,10
W80B,6
8295,411
VT-R105,1
MIII,17
TOPOSH-P1,1
ZTE_V887,8
ZTE_V880,1
ZTE_V881,6
TM901,1
Lovme-X60,5
P0P-P3,2
TD888,9
XT685,87
Lenovo_S2-38AT0,23
TCL_W939,67
F138,2
ZH_A31,2
ZTE_U5S,18
TVA260,1
GT-N5100,2412
SMM3S8III,1
VIVO_E3,2
TM-MID880,1
B063,8
CHER_A70,3
x8,1
C525c,1
MTS-SP150,1
Q7Pro-L9,1
l9500,1
L516(F),1
cayon_Q1,6
x7,1
lenovo_K860i,1
W800,59
X501_USA_Cricket,7
W806,584
W808,136
ViewSonic_A8,6
829M,15
FIH-FB0,3
Y300C,1
HP288,14
Gphone_Tetra,2
HUAWEI_G700-U00,1302
E92?,1
Yusun_E88,5
A2109A,3
P85HD??8(K6N2),1
GT-l9100,1
MA70,1
TSD-TY,2
N98-1,2
m2,1
M1005D,1
VOVO_VII,13
DX678,2
Zee1573,10
T®Æ?6H,6
D70M,3
LTSF_T6500FX,2
RL_E771,4
EMR1876,1
D70W,2
vivo_Y1,83
GOB-A380,4
U-88,9
U-86,11
NOAIN_A906,5
PILT1005,1
U-83,7
SCH-I869,552
SABRESD-MX6DQ,2
S2C,1
lephone_1600,1
®≤??6H,7
IQ275,1
ASK_SP516_IPS,17
lenovo_PPAD_A1,1
9940,1
QMV7A,3
teXet_X-navi,1
HTC_HD2_T8585,1
ME811,138
QX222,18
BFB_S7,16
10moons_LT390W_A,1
ThLv12,2
ZP900,112
A1__,1
3GW100,50
A350Z,3
V975s_Core4,100
LENOVO_P700,2
MID9742,3
U580,2
Coolpad_5108,27
VIMOO_M16,12
SC-03E,25
IM-A760S,2687
DATANG_S18i,9
S22,6
NEWSMY,1
S20,6
S21,2
S26,1
Micromax_A92,2
SAMSUNG-SGH-I997,503
S28,1
bee_2,1
TG918S,8
LG-LU3000,56
MK419,9
Lenovo-A2109,1
KIUI-3188,31
9300+,42
K-Touch_W658ro.product.brand=ktouch,1
HP_Slate_7_Plus,1
IM-A760s,1
E92TD,6
M4302,1
DESAY_TS1258,2
Xperia_Active,1
Malata_I8,1
LG-E470f,6
LG-E425f,8
A18_M,8
L8302,20
L8303,9
Hugiga_HWA890,1
L8301,35
JY805,3
E15i,461
MII,1
U360,8
UTA200,15
androVM_for_VirtualBox_(Phone_version),1
Incredible,5
E15a,11
